Дата продажи	Товар.Код	Отдел.Код	Час покупки	Количество	Сумма
10.02.2009	4752	1	17	1	86,68
10.02.2009	4752	1	20	1	86,68
10.02.2009	10453	1	13	1	117,76
10.02.2009	10453	1	19	1	122,44
10.02.2009	11945	1	18	1	19,73
10.02.2009	13488	1	18	5	87,36
10.02.2009	16501	1	19	2	22,54
10.02.2009	16534	1	9	18	291,33
10.02.2009	16534	1	10	5	80,92
10.02.2009	16534	1	11	5	80,92
10.02.2009	16534	1	12	3	48,55
10.02.2009	16534	1	13	3	48,55
10.02.2009	16534	1	14	7	113,29
10.02.2009	16534	1	15	5	80,92
10.02.2009	16534	1	16	8	129,48
10.02.2009	16534	1	17	11	178,03
10.02.2009	16534	1	18	3	48,55
10.02.2009	16534	1	19	2	32,37
10.02.2009	16534	1	20	6	97,11
10.02.2009	18429	1	10	1	12,17
10.02.2009	18429	1	18	1	12,17
10.02.2009	18429	1	20	6	69,58
10.02.2009	18489	1	10	2	8,89
10.02.2009	20852	1	12	1	40,05
10.02.2009	21269	1	10	1	369,9
10.02.2009	21269	1	18	1	369,9
10.02.2009	21270	1	13	1	225,83
10.02.2009	23238	1	20	2	3,24
10.02.2009	26114	1	13	1	1,87
10.02.2009	26114	1	17	10	18,72
10.02.2009	27289	1	15	1	113,51
10.02.2009	27459	1	12	1	85,59
10.02.2009	27459	1	14	1	85,59
10.02.2009	27497	1	15	1	165,65
10.02.2009	35821	1	14	1	80,01
10.02.2009	35821	1	18	1	80,01
